BANK,LOAN_YEAR,LOAN_MONTH,STATUS,ACCOUNT_ID,ACCOUNT_TYPE,LOAN_AMOUNT
Trinity Bank,2022,10,Contract Finished,6040,NRI account,739368
Trinity Bank,2022,11,Contract Finished,5622,NRI account,5645088
UniCredit Bank,2022,1,Contract Finished,11111,Salary account,3893184
UniCredit Bank,2022,2,Contract Finished,1603,Salary account,4972968
UniCredit Bank,2022,5,Contract Finished,8173,Salary account,964080
UniCredit Bank,2022,6,Contract Finished,11065,Savings account,3398640
UniCredit Bank,2022,8,Contract Finished,5120,Salary account,15526656
UniCredit Bank,2022,8,Contract Finished,8260,Salary account,15497676
UniCredit Bank,2022,9,Contract Finished,3834,NRI account,1521432
UniCredit Bank,2022,9,Contract Finished,5952,Savings account,8333160
UniCredit Bank,2022,11,Contract Finished,5991,Savings account,2930688
Air Bank,2022,2,Contract Finished,10940,NRI account,7118928
Air Bank,2022,5,Contract Finished,9833,Salary account,6346080
Air Bank,2022,7,Contract Finished,10911,NRI account,8271396
Air Bank,2022,8,Contract Finished,5120,Salary account,18761376
Air Bank,2022,9,Contract Finished,3834,NRI account,3065916
Air Bank,2022,9,Contract Finished,5952,Savings account,17513760
Air Bank,2022,9,Contract Finished,7965,NRI account,857520
Air Bank,2022,11,Contract Finished,290,Savings account,5937408
Air Bank,2022,11,Contract Finished,6148,Salary account,3286800
Air Bank,2022,11,Contract Finished,7133,Salary account,2871648
Air Bank,2022,12,Contract Finished,2962,NRI account,374976
Bank Creditas,2022,1,Contract Finished,2,Salary account,7609488
Bank Creditas,2022,1,Contract Finished,7401,Savings account,7609488
Bank Creditas,2022,3,Contract Finished,2694,Savings account,6047712
Bank Creditas,2022,5,Contract Finished,9833,Salary account,5955552
Bank Creditas,2022,6,Contract Finished,7844,Salary account,5586624
Bank Creditas,2022,7,Contract Finished,4937,NRI account,3453696
Bank Creditas,2022,8,Contract Finished,4259,NRI account,1911168
Bank Creditas,2022,9,Contract Finished,5481,Savings account,13387776
Bank Creditas,2022,11,Contract Finished,5622,NRI account,5645088
Bank Creditas,2022,11,Contract Finished,7133,Salary account,2871648
Bank Creditas,2022,12,Contract Finished,1978,Salary account,13543200
Czech export bank,2022,1,Contract Finished,2486,Salary account,294192
Czech export bank,2022,3,Contract Finished,7485,NRI account,2188800
Czech export bank,2022,3,Contract Finished,11135,Savings account,10409796
Czech export bank,2022,5,Contract Finished,7769,NRI account,9411840
Czech export bank,2022,5,Contract Finished,9833,Salary account,1171584
Czech export bank,2022,6,Contract Finished,10439,Salary account,9245160
Czech export bank,2022,7,Contract Finished,4937,NRI account,19714848
Czech export bank,2022,7,Contract Finished,5228,Savings account,4171392
Czech export bank,2022,8,Contract Finished,8519,Salary account,5153472
Czech export bank,2022,8,Contract Finished,10105,NRI account,2925504
Czech export bank,2022,10,Contract Finished,8982,NRI account,8431560
Czech export bank,2022,12,Contract Finished,1978,Salary account,12722400
ADB BANK,2022,1,Contract Finished,2,Salary account,3157128
ADB BANK,2022,1,Contract Finished,2486,Salary account,1789668
ADB BANK,2022,1,Contract Finished,7401,Savings account,3157128
ADB BANK,2022,1,Contract Finished,8475,NRI account,273936
ADB BANK,2022,1,Contract Finished,11111,Salary account,5082768
ADB BANK,2022,2,Contract Finished,1166,Savings account,4471200
ADB BANK,2022,2,Contract Finished,1603,Salary account,2762760
ADB BANK,2022,2,Contract Finished,10940,NRI account,1977480
ADB BANK,2022,3,Contract Finished,2694,Savings account,4123440
ADB BANK,2022,3,Contract Finished,6555,Savings account,11469600
ADB BANK,2022,3,Contract Finished,7445,Savings account,4263336
ADB BANK,2022,3,Contract Finished,7485,NRI account,1185600
ADB BANK,2022,3,Contract Finished,7753,Salary account,4394160
ADB BANK,2022,3,Contract Finished,8330,NRI account,382800
ADB BANK,2022,3,Contract Finished,11135,Savings account,1278396
ADB BANK,2022,4,Contract Finished,5891,NRI account,2868096
ADB BANK,2022,5,Contract Finished,173,Savings account,419232
ADB BANK,2022,5,Contract Finished,813,NRI account,1021104
ADB BANK,2022,5,Contract Finished,5256,NRI account,581904
ADB BANK,2022,5,Contract Finished,6930,Savings account,311328
ADB BANK,2022,5,Contract Finished,7454,Savings account,2279232
ADB BANK,2022,5,Contract Finished,7769,NRI account,2941200
ADB BANK,2022,5,Contract Finished,8173,Salary account,1285440
ADB BANK,2022,5,Contract Finished,9833,Salary account,1562112
ADB BANK,2022,6,Contract Finished,4576,Savings account,9606528
ADB BANK,2022,6,Contract Finished,6273,Salary account,1135680
ADB BANK,2022,6,Contract Finished,7844,Salary account,274752
ADB BANK,2022,6,Contract Finished,8027,Salary account,1397520
ADB BANK,2022,6,Contract Finished,8051,NRI account,8124480
ADB BANK,2022,6,Contract Finished,9337,Salary account,990432
ADB BANK,2022,6,Contract Finished,10439,Salary account,454680
ADB BANK,2022,6,Contract Finished,11065,Savings account,2774400
ADB BANK,2022,7,Contract Finished,2762,Savings account,8019648
ADB BANK,2022,7,Contract Finished,3354,Savings account,29880
ADB BANK,2022,7,Contract Finished,4937,NRI account,9209856
ADB BANK,2022,7,Contract Finished,5228,Savings account,3649968
ADB BANK,2022,7,Contract Finished,8129,Savings account,1718928
ADB BANK,2022,7,Contract Finished,9265,Savings account,2097528
ADB BANK,2022,7,Contract Finished,10911,NRI account,3151008
ADB BANK,2022,8,Contract Finished,5120,Salary account,3881664
ADB BANK,2022,8,Contract Finished,5215,Savings account,365700
ADB BANK,2022,8,Contract Finished,8260,Salary account,8085744
ADB BANK,2022,8,Contract Finished,8519,Salary account,3062208
ADB BANK,2022,8,Contract Finished,9403,NRI account,5681736
ADB BANK,2022,8,Contract Finished,10105,NRI account,3291192
ADB BANK,2022,8,Contract Finished,10788,Savings account,228840
ADB BANK,2022,9,Contract Finished,3050,NRI account,2155296
ADB BANK,2022,9,Contract Finished,3674,Savings account,897864
ADB BANK,2022,9,Contract Finished,3834,NRI account,1267860
ADB BANK,2022,9,Contract Finished,4427,Salary account,2107584
ADB BANK,2022,9,Contract Finished,5481,Savings account,2091840
ADB BANK,2022,9,Contract Finished,5952,Savings account,1129920
ADB BANK,2022,9,Contract Finished,7965,NRI account,142920
ADB BANK,2022,9,Contract Finished,9307,NRI account,2598048
ADB BANK,2022,10,Contract Finished,2167,Salary account,2213328
ADB BANK,2022,10,Contract Finished,4448,Salary account,4047624
ADB BANK,2022,10,Contract Finished,6040,NRI account,434232
ADB BANK,2022,10,Contract Finished,6363,NRI account,332652
ADB BANK,2022,10,Contract Finished,8982,NRI account,5697000
ADB BANK,2022,11,Contract Finished,290,Savings account,123696
ADB BANK,2022,11,Contract Finished,5622,NRI account,6807312
ADB BANK,2022,11,Contract Finished,5991,Savings account,244224
ADB BANK,2022,11,Contract Finished,6148,Salary account,59760
ADB BANK,2022,11,Contract Finished,7133,Salary account,486720
ADB BANK,2022,11,Contract Finished,8041,Savings account,982800
ADB BANK,2022,12,Contract Finished,1978,Salary account,4104000
ADB BANK,2022,12,Contract Finished,2962,NRI account,781200
ADB BANK,2022,12,Contract Finished,4337,Salary account,205632
ADB BANK,2022,12,Contract Finished,6425,Savings account,1760832
ADB BANK,2022,12,Contract Finished,10738,Salary account,4407696
nothern BANK,2022,1,Contract Finished,2,Salary account,4857120
nothern BANK,2022,1,Contract Finished,2486,Salary account,2525148
nothern BANK,2022,1,Contract Finished,7401,Savings account,4857120
nothern BANK,2022,1,Contract Finished,8475,NRI account,1770048
nothern BANK,2022,1,Contract Finished,11111,Salary account,9516672
nothern BANK,2022,2,Contract Finished,1166,Savings account,6408720
nothern BANK,2022,2,Contract Finished,1603,Salary account,5525520
nothern BANK,2022,2,Contract Finished,10940,NRI account,14435604
nothern BANK,2022,3,Contract Finished,2694,Savings account,6597504
nothern BANK,2022,3,Contract Finished,6555,Savings account,19540800
nothern BANK,2022,3,Contract Finished,7445,Savings account,5758272
nothern BANK,2022,3,Contract Finished,7485,NRI account,5472000
nothern BANK,2022,3,Contract Finished,7753,Salary account,4549248
nothern BANK,2022,3,Contract Finished,8330,NRI account,597168
nothern BANK,2022,3,Contract Finished,11135,Savings account,13149216
nothern BANK,2022,4,Contract Finished,5891,NRI account,4823616
nothern BANK,2022,5,Contract Finished,173,Savings account,6707712
nothern BANK,2022,5,Contract Finished,813,NRI account,1337160
nothern BANK,2022,5,Contract Finished,5256,NRI account,15905376
nothern BANK,2022,5,Contract Finished,6930,Savings account,1764192
nothern BANK,2022,5,Contract Finished,7454,Savings account,2785728
nothern BANK,2022,5,Contract Finished,7769,NRI account,13529520
nothern BANK,2022,5,Contract Finished,8173,Salary account,5704140
nothern BANK,2022,5,Contract Finished,9833,Salary account,6834240
nothern BANK,2022,6,Contract Finished,4576,Savings account,19513260
nothern BANK,2022,6,Contract Finished,6273,Salary account,6377280
nothern BANK,2022,6,Contract Finished,7844,Salary account,5403456
nothern BANK,2022,6,Contract Finished,8027,Salary account,4891320
nothern BANK,2022,6,Contract Finished,8051,NRI account,9582720
nothern BANK,2022,6,Contract Finished,9337,Salary account,6568128
nothern BANK,2022,6,Contract Finished,10439,Salary account,9396720
nothern BANK,2022,6,Contract Finished,11065,Savings account,4369680
nothern BANK,2022,7,Contract Finished,2762,Savings account,11138400
nothern BANK,2022,7,Contract Finished,3354,Savings account,368520
nothern BANK,2022,7,Contract Finished,4937,NRI account,7195200
nothern BANK,2022,7,Contract Finished,5228,Savings account,12340368
nothern BANK,2022,7,Contract Finished,8129,Savings account,4558896
nothern BANK,2022,7,Contract Finished,9265,Savings account,4274208
nothern BANK,2022,7,Contract Finished,10911,NRI account,7089768
nothern BANK,2022,8,Contract Finished,4259,NRI account,5096448
nothern BANK,2022,8,Contract Finished,5120,Salary account,21025680
nothern BANK,2022,8,Contract Finished,5215,Savings account,1082472
nothern BANK,2022,8,Contract Finished,8260,Salary account,12353220
nothern BANK,2022,8,Contract Finished,8519,Salary account,5302848
nothern BANK,2022,8,Contract Finished,9104,NRI account,14454720
nothern BANK,2022,8,Contract Finished,9403,NRI account,7615944
nothern BANK,2022,8,Contract Finished,10105,NRI account,12067704
nothern BANK,2022,8,Contract Finished,10788,Savings account,4302192
nothern BANK,2022,9,Contract Finished,3050,NRI account,5388240
nothern BANK,2022,9,Contract Finished,3674,Savings account,2197404
nothern BANK,2022,9,Contract Finished,3834,NRI account,1567536
nothern BANK,2022,9,Contract Finished,4427,Salary account,4127352
nothern BANK,2022,9,Contract Finished,5481,Savings account,11714304
nothern BANK,2022,9,Contract Finished,5952,Savings account,9039360
nothern BANK,2022,9,Contract Finished,7965,NRI account,4930740
nothern BANK,2022,9,Contract Finished,9307,NRI account,4064688
nothern BANK,2022,10,Contract Finished,1012,Savings account,8247456
nothern BANK,2022,10,Contract Finished,2167,Salary account,11747664
nothern BANK,2022,10,Contract Finished,4448,Salary account,16190496
nothern BANK,2022,10,Contract Finished,6040,NRI account,786312
nothern BANK,2022,10,Contract Finished,6363,NRI account,1190544
nothern BANK,2022,10,Contract Finished,8982,NRI account,20964960
nothern BANK,2022,11,Contract Finished,290,Savings account,9771984
nothern BANK,2022,11,Contract Finished,5622,NRI account,4067784
nothern BANK,2022,11,Contract Finished,5991,Savings account,3907584
nothern BANK,2022,11,Contract Finished,6148,Salary account,4601520
nothern BANK,2022,11,Contract Finished,7133,Salary account,2725632
nothern BANK,2022,11,Contract Finished,8041,Savings account,13057200
nothern BANK,2022,12,Contract Finished,1978,Salary account,9439200
nothern BANK,2022,12,Contract Finished,2962,NRI account,2812320
nothern BANK,2022,12,Contract Finished,4337,Salary account,3547152
nothern BANK,2022,12,Contract Finished,6425,Savings account,2641248
nothern BANK,2022,12,Contract Finished,10738,Salary account,8351424
DBS BANK,2022,1,Contract Finished,2,Salary account,3966648
DBS BANK,2022,1,Contract Finished,2486,Salary account,1838700
DBS BANK,2022,1,Contract Finished,7401,Savings account,3966648
DBS BANK,2022,1,Contract Finished,8475,NRI account,1348608
DBS BANK,2022,1,Contract Finished,11111,Salary account,4866480
DBS BANK,2022,2,Contract Finished,1166,Savings account,6855840
DBS BANK,2022,2,Contract Finished,1603,Salary account,4499352
DBS BANK,2022,2,Contract Finished,10940,NRI account,10678392
DBS BANK,2022,3,Contract Finished,2694,Savings account,5681184
DBS BANK,2022,3,Contract Finished,6555,Savings account,12956400
DBS BANK,2022,3,Contract Finished,7445,Savings account,4152600
DBS BANK,2022,3,Contract Finished,7485,NRI account,4468800
DBS BANK,2022,3,Contract Finished,7753,Salary account,2584800
DBS BANK,2022,3,Contract Finished,8330,NRI account,581856
DBS BANK,2022,3,Contract Finished,11135,Savings account,9131400
DBS BANK,2022,4,Contract Finished,5891,NRI account,3911040
DBS BANK,2022,5,Contract Finished,173,Savings account,5240400
DBS BANK,2022,5,Contract Finished,813,NRI account,1191288
DBS BANK,2022,5,Contract Finished,5256,NRI account,16875216
DBS BANK,2022,5,Contract Finished,6930,Savings account,1608528
DBS BANK,2022,5,Contract Finished,7454,Savings account,3925344
DBS BANK,2022,5,Contract Finished,7769,NRI account,18235440
DBS BANK,2022,5,Contract Finished,8173,Salary account,4900740
DBS BANK,2022,5,Contract Finished,9833,Salary account,6150816
DBS BANK,2022,6,Contract Finished,4576,Savings account,23115708
DBS BANK,2022,6,Contract Finished,6273,Salary account,4105920
DBS BANK,2022,6,Contract Finished,7844,Salary account,4396032
DBS BANK,2022,6,Contract Finished,8027,Salary account,4736040
DBS BANK,2022,6,Contract Finished,8051,NRI account,13124160
DBS BANK,2022,6,Contract Finished,9337,Salary account,4743648
DBS BANK,2022,6,Contract Finished,10439,Salary account,6820200
DBS BANK,2022,6,Contract Finished,11065,Savings account,4855200
DBS BANK,2022,7,Contract Finished,2762,Savings account,10470096
DBS BANK,2022,7,Contract Finished,3354,Savings account,278880
DBS BANK,2022,7,Contract Finished,4937,NRI account,10648896
DBS BANK,2022,7,Contract Finished,5228,Savings account,12514176
DBS BANK,2022,7,Contract Finished,8129,Savings account,4783104
DBS BANK,2022,7,Contract Finished,9265,Savings account,2770320
DBS BANK,2022,7,Contract Finished,10911,NRI account,7352352
DBS BANK,2022,8,Contract Finished,4259,NRI account,2468592
DBS BANK,2022,8,Contract Finished,5120,Salary account,21672624
DBS BANK,2022,8,Contract Finished,5215,Savings account,965448
DBS BANK,2022,8,Contract Finished,8260,Salary account,13700844
DBS BANK,2022,8,Contract Finished,8519,Salary account,5078784
DBS BANK,2022,8,Contract Finished,9104,NRI account,12389760
DBS BANK,2022,8,Contract Finished,9403,NRI account,7011504
DBS BANK,2022,8,Contract Finished,10105,NRI account,11580120
DBS BANK,2022,8,Contract Finished,10788,Savings account,2105328
DBS BANK,2022,9,Contract Finished,3050,NRI account,5885616
DBS BANK,2022,9,Contract Finished,3674,Savings account,1913868
DBS BANK,2022,9,Contract Finished,3834,NRI account,1659744
DBS BANK,2022,9,Contract Finished,4427,Salary account,5708040
DBS BANK,2022,9,Contract Finished,5481,Savings account,12341856
DBS BANK,2022,9,Contract Finished,5952,Savings account,8898120
DBS BANK,2022,9,Contract Finished,7965,NRI account,4216140
DBS BANK,2022,9,Contract Finished,9307,NRI account,2807568
DBS BANK,2022,10,Contract Finished,1012,Savings account,2258232
DBS BANK,2022,10,Contract Finished,2167,Salary account,11407152
DBS BANK,2022,10,Contract Finished,4448,Salary account,13106592
DBS BANK,2022,10,Contract Finished,6040,NRI account,833256
DBS BANK,2022,10,Contract Finished,6363,NRI account,1138020
DBS BANK,2022,10,Contract Finished,8982,NRI account,16635240
DBS BANK,2022,11,Contract Finished,290,Savings account,7174368
DBS BANK,2022,11,Contract Finished,5622,NRI account,7720488
DBS BANK,2022,11,Contract Finished,5991,Savings account,3480192
DBS BANK,2022,11,Contract Finished,6148,Salary account,3406320
DBS BANK,2022,11,Contract Finished,7133,Salary account,2920320
DBS BANK,2022,11,Contract Finished,8041,Savings account,6318000
DBS BANK,2022,12,Contract Finished,1978,Salary account,11901600
DBS BANK,2022,12,Contract Finished,2962,NRI account,3124800
DBS BANK,2022,12,Contract Finished,4337,Salary account,3341520
DBS BANK,2022,12,Contract Finished,6425,Savings account,2934720
DBS BANK,2022,12,Contract Finished,10738,Salary account,6843528
nanital BANK,2022,8,Contract Finished,8260,Salary account,15946884
nanital BANK,2022,8,Contract Finished,8519,Salary account,4780032
nanital BANK,2022,8,Contract Finished,9104,NRI account,10324800
nanital BANK,2022,8,Contract Finished,9403,NRI account,7495056
nanital BANK,2022,8,Contract Finished,10105,NRI account,11823912
nanital BANK,2022,8,Contract Finished,10788,Savings account,4119120
nanital BANK,2022,9,Contract Finished,3050,NRI account,4642176
nanital BANK,2022,9,Contract Finished,3674,Savings account,2268288
nanital BANK,2022,9,Contract Finished,3834,NRI account,1290912
nanital BANK,2022,9,Contract Finished,4427,Salary account,3776088
nanital BANK,2022,9,Contract Finished,5481,Savings account,11505120
nanital BANK,2022,9,Contract Finished,5952,Savings account,8756880
nanital BANK,2022,9,Contract Finished,7965,NRI account,5859720
nanital BANK,2022,9,Contract Finished,9307,NRI account,3897072
nanital BANK,2022,10,Contract Finished,1012,Savings account,6774696
nanital BANK,2022,10,Contract Finished,2167,Salary account,10726128
nanital BANK,2022,10,Contract Finished,4448,Salary account,12721104
nanital BANK,2022,10,Contract Finished,6040,NRI account,774576
nanital BANK,2022,10,Contract Finished,6363,NRI account,1155528
nanital BANK,2022,10,Contract Finished,8982,NRI account,20281320
nanital BANK,2022,11,Contract Finished,290,Savings account,6184800
nanital BANK,2022,11,Contract Finished,5622,NRI account,4814928
nanital BANK,2022,11,Contract Finished,5991,Savings account,3052800
nanital BANK,2022,11,Contract Finished,6148,Salary account,4362480
nanital BANK,2022,11,Contract Finished,7133,Salary account,2530944
nanital BANK,2022,11,Contract Finished,8041,Savings account,11512800
nanital BANK,2022,12,Contract Finished,1978,Salary account,10875600
nanital BANK,2022,12,Contract Finished,2962,NRI account,1687392
nanital BANK,2022,12,Contract Finished,4337,Salary account,4421088
nanital BANK,2022,12,Contract Finished,6425,Savings account,2641248
nanital BANK,2022,12,Contract Finished,10738,Salary account,11483208
nanital BANK,2022,1,Contract Finished,2,Salary account,4857120
nanital BANK,2022,1,Contract Finished,2486,Salary account,2034828
nanital BANK,2022,1,Contract Finished,7401,Savings account,4857120
nanital BANK,2022,1,Contract Finished,8475,NRI account,1664688
nanital BANK,2022,1,Contract Finished,11111,Salary account,9192240
nanital BANK,2022,2,Contract Finished,1166,Savings account,7452000
nanital BANK,2022,2,Contract Finished,1603,Salary account,5209776
nanital BANK,2022,2,Contract Finished,10940,NRI account,13842360
nanital BANK,2022,3,Contract Finished,2694,Savings account,6505872
nanital BANK,2022,3,Contract Finished,6555,Savings account,15717600
nanital BANK,2022,3,Contract Finished,7445,Savings account,3432816
nanital BANK,2022,3,Contract Finished,7485,NRI account,3830400
nanital BANK,2022,3,Contract Finished,7753,Salary account,5221296
nanital BANK,2022,3,Contract Finished,8330,NRI account,589512
nanital BANK,2022,3,Contract Finished,11135,Savings account,13331844
nanital BANK,2022,4,Contract Finished,5891,NRI account,4497696
nanital BANK,2022,5,Contract Finished,173,Savings account,7650984
nanital BANK,2022,5,Contract Finished,813,NRI account,1215600
nanital BANK,2022,5,Contract Finished,5256,NRI account,14159664
nanital BANK,2022,5,Contract Finished,6930,Savings account,1660416
nanital BANK,2022,5,Contract Finished,7454,Savings account,2785728
nanital BANK,2022,5,Contract Finished,7769,NRI account,15098160
nanital BANK,2022,5,Contract Finished,8173,Salary account,4981080
nanital BANK,2022,5,Contract Finished,9833,Salary account,6834240
nanital BANK,2022,6,Contract Finished,4576,Savings account,17712036
nanital BANK,2022,6,Contract Finished,6273,Salary account,6988800
nanital BANK,2022,6,Contract Finished,7844,Salary account,5403456
nanital BANK,2022,6,Contract Finished,8027,Salary account,4425480
nanital BANK,2022,6,Contract Finished,8051,NRI account,9374400
nanital BANK,2022,6,Contract Finished,9337,Salary account,4535136
nanital BANK,2022,6,Contract Finished,10439,Salary account,9396720
nanital BANK,2022,6,Contract Finished,11065,Savings account,4022880
nanital BANK,2022,7,Contract Finished,2762,Savings account,9022104
nanital BANK,2022,7,Contract Finished,3354,Savings account,343620
nanital BANK,2022,7,Contract Finished,4937,NRI account,9065952
nanital BANK,2022,7,Contract Finished,5228,Savings account,11992752
nanital BANK,2022,7,Contract Finished,8129,Savings account,4334688
nanital BANK,2022,7,Contract Finished,9265,Savings account,3047352
nanital BANK,2022,7,Contract Finished,10911,NRI account,8271396
nanital BANK,2022,8,Contract Finished,4259,NRI account,5096448
nanital BANK,2022,8,Contract Finished,5120,Salary account,24260400
nanital BANK,2022,8,Contract Finished,5215,Savings account,1067844
Sky Bank,2022,1,Contract Finished,2,Salary account,3966648
Sky Bank,2022,1,Contract Finished,2486,Salary account,2353536
Sky Bank,2022,1,Contract Finished,7401,Savings account,3966648
Sky Bank,2022,1,Contract Finished,8475,NRI account,1559328
Sky Bank,2022,1,Contract Finished,11111,Salary account,8651520
Sky Bank,2022,2,Contract Finished,1166,Savings account,6110640
Sky Bank,2022,2,Contract Finished,1603,Salary account,5209776
Sky Bank,2022,2,Contract Finished,10940,NRI account,12062628
Sky Bank,2022,3,Contract Finished,2694,Savings account,6505872
Sky Bank,2022,3,Contract Finished,6555,Savings account,14443200
Sky Bank,2022,3,Contract Finished,7445,Savings account,4041864
Sky Bank,2022,3,Contract Finished,7485,NRI account,3921600
Sky Bank,2022,3,Contract Finished,7753,Salary account,2636496
Sky Bank,2022,3,Contract Finished,8330,NRI account,551232
Sky Bank,2022,3,Contract Finished,11135,Savings account,10957680
Sky Bank,2022,4,Contract Finished,5891,NRI account,4106592
Sky Bank,2022,5,Contract Finished,173,Savings account,6917328
Sky Bank,2022,5,Contract Finished,813,NRI account,1385784
Sky Bank,2022,5,Contract Finished,5256,NRI account,12413952
Sky Bank,2022,5,Contract Finished,6930,Savings account,1530696
Sky Bank,2022,5,Contract Finished,7454,Savings account,2722416
Sky Bank,2022,5,Contract Finished,7769,NRI account,9411840
Sky Bank,2022,5,Contract Finished,8173,Salary account,5382780
Sky Bank,2022,5,Contract Finished,9833,Salary account,6248448
Sky Bank,2022,6,Contract Finished,4576,Savings account,22215096
Sky Bank,2022,6,Contract Finished,6273,Salary account,6115200
Sky Bank,2022,6,Contract Finished,7844,Salary account,5037120
Sky Bank,2022,6,Contract Finished,8027,Salary account,4658400
Sky Bank,2022,6,Contract Finished,8051,NRI account,11249280
Sky Bank,2022,6,Contract Finished,9337,Salary account,4535136
Sky Bank,2022,6,Contract Finished,10439,Salary account,8032680
Sky Bank,2022,6,Contract Finished,11065,Savings account,4092240
Sky Bank,2022,7,Contract Finished,2762,Savings account,4789512
Sky Bank,2022,7,Contract Finished,3354,Savings account,343620
Sky Bank,2022,7,Contract Finished,4937,NRI account,8922048
Sky Bank,2022,7,Contract Finished,5228,Savings account,10776096
Sky Bank,2022,7,Contract Finished,8129,Savings account,3811536
Sky Bank,2022,7,Contract Finished,9265,Savings account,3601416
Sky Bank,2022,7,Contract Finished,10911,NRI account,6039432
Sky Bank,2022,8,Contract Finished,4259,NRI account,4300128
Sky Bank,2022,8,Contract Finished,5120,Salary account,17790960
Sky Bank,2022,8,Contract Finished,5215,Savings account,980076
Sky Bank,2022,8,Contract Finished,8260,Salary account,11230200
Sky Bank,2022,8,Contract Finished,8519,Salary account,4630656
Sky Bank,2022,8,Contract Finished,9104,NRI account,10152720
Sky Bank,2022,8,Contract Finished,9403,NRI account,6286176
Sky Bank,2022,8,Contract Finished,10105,NRI account,9629784
Sky Bank,2022,8,Contract Finished,10788,Savings account,3295296
Sky Bank,2022,9,Contract Finished,3050,NRI account,4725072
Sky Bank,2022,9,Contract Finished,3674,Savings account,1961124
Sky Bank,2022,9,Contract Finished,3834,NRI account,1475328
Sky Bank,2022,9,Contract Finished,4427,Salary account,5005512
Sky Bank,2022,9,Contract Finished,5481,Savings account,11714304
Sky Bank,2022,9,Contract Finished,5952,Savings account,6638280
Sky Bank,2022,9,Contract Finished,7965,NRI account,3072780
Sky Bank,2022,9,Contract Finished,9307,NRI account,2639952
Sky Bank,2022,10,Contract Finished,1012,Savings account,7461984
Sky Bank,2022,10,Contract Finished,2167,Salary account,9704592
Sky Bank,2022,10,Contract Finished,4448,Salary account,15997752
Sky Bank,2022,10,Contract Finished,6040,NRI account,680688
Sky Bank,2022,10,Contract Finished,6363,NRI account,980448
Sky Bank,2022,10,Contract Finished,8982,NRI account,18230400
Sky Bank,2022,11,Contract Finished,290,Savings account,10637856
Sky Bank,2022,11,Contract Finished,5622,NRI account,5146992
Sky Bank,2022,11,Contract Finished,5991,Savings account,3663360
Sky Bank,2022,11,Contract Finished,6148,Salary account,3824640
Sky Bank,2022,11,Contract Finished,7133,Salary account,2968992
Sky Bank,2022,11,Contract Finished,8041,Savings account,12214800
Sky Bank,2022,12,Contract Finished,1978,Salary account,10875600
Sky Bank,2022,12,Contract Finished,2962,NRI account,2499840
Sky Bank,2022,12,Contract Finished,4337,Salary account,4164048
Sky Bank,2022,12,Contract Finished,6425,Savings account,2494512
Sky Bank,2022,12,Contract Finished,10738,Salary account,7655472
Sky Bank,2022,1,Contract Finished,2,Salary account,4938072
Sky Bank,2022,1,Contract Finished,2486,Salary account,2206440
Sky Bank,2022,1,Contract Finished,7401,Savings account,4938072
Sky Bank,2022,1,Contract Finished,8475,NRI account,1791120
Sky Bank,2022,1,Contract Finished,11111,Salary account,4433904
Sky Bank,2022,2,Contract Finished,1166,Savings account,8346240
Sky Bank,2022,2,Contract Finished,1603,Salary account,5209776
Sky Bank,2022,2,Contract Finished,10940,NRI account,12655872
Sky Bank,2022,3,Contract Finished,2694,Savings account,6597504
Sky Bank,2022,3,Contract Finished,6555,Savings account,10407600
Sky Bank,2022,3,Contract Finished,7445,Savings account,6699528
Sky Bank,2022,3,Contract Finished,7485,NRI account,5198400
Sky Bank,2022,3,Contract Finished,7753,Salary account,5066208
Sky Bank,2022,3,Contract Finished,8330,NRI account,612480
Sky Bank,2022,3,Contract Finished,11135,Savings account,10592424
Sky Bank,2022,4,Contract Finished,5891,NRI account,4432512
Sky Bank,2022,5,Contract Finished,173,Savings account,7650984
Sky Bank,2022,5,Contract Finished,813,NRI account,1288536
Sky Bank,2022,5,Contract Finished,5256,NRI account,11832048
Sky Bank,2022,5,Contract Finished,6930,Savings account,1712304
Sky Bank,2022,5,Contract Finished,7454,Savings account,2785728
Sky Bank,2022,5,Contract Finished,7769,NRI account,15882480
Sky Bank,2022,5,Contract Finished,8173,Salary account,5463120
Sky Bank,2022,5,Contract Finished,9833,Salary account,6248448
Sky Bank,2022,6,Contract Finished,4576,Savings account,20413872
Sky Bank,2022,6,Contract Finished,6273,Salary account,7687680
Sky Bank,2022,6,Contract Finished,7844,Salary account,5037120
Sky Bank,2022,6,Contract Finished,8027,Salary account,5124240
Sky Bank,2022,6,Contract Finished,8051,NRI account,10416000
Sky Bank,2022,6,Contract Finished,9337,Salary account,4639392
Sky Bank,2022,6,Contract Finished,10439,Salary account,8184240
Sky Bank,2022,6,Contract Finished,11065,Savings account,4369680
Sky Bank,2022,7,Contract Finished,2762,Savings account,9022104
Sky Bank,2022,7,Contract Finished,3354,Savings account,373500
Sky Bank,2022,7,Contract Finished,4937,NRI account,11800128
Sky Bank,2022,7,Contract Finished,5228,Savings account,10949904
Sky Bank,2022,7,Contract Finished,8129,Savings account,4259952
Sky Bank,2022,7,Contract Finished,9265,Savings account,3838872
Sky Bank,2022,7,Contract Finished,10911,NRI account,6433308
Sky Bank,2022,8,Contract Finished,4259,NRI account,4618656
Sky Bank,2022,8,Contract Finished,5120,Salary account,21996096
Sky Bank,2022,8,Contract Finished,5215,Savings account,1082472
Sky Bank,2022,8,Contract Finished,8260,Salary account,10107180
Sky Bank,2022,8,Contract Finished,8519,Salary account,5452224
