ACCOUNT_ID,SUM,COUNT,ACCOUNT_TYPE
542,143932,8,Salary account
4427,143761,8,Salary account
3792,143495,8,Salary account
3977,141826,8,Salary account
2980,139781,8,Salary account
3483,136655,8,Salary account
2150,130729,8,Salary account
2958,126854,8,Salary account
3028,119917,8,Salary account
2476,119863,8,Salary account
10711,664332,8,Savings account
885,661709,8,Savings account
7594,637518,8,Savings account
11186,628743,8,Savings account
5228,626177,8,Savings account
4727,608309,8,Savings account
3609,588298,8,Savings account
3112,585016,8,Savings account
2170,564615,8,Savings account
5481,551199,8,Savings account
1204,550375,8,Savings account
1392,544539,8,Savings account
2818,535246,8,Savings account
1146,510366,8,Savings account
3618,503258,8,Savings account
3107,499471,8,Savings account
1352,497848,8,Savings account
212,493427,8,Savings account
10884,491989,8,Savings account
1079,482008,8,Savings account
2543,479804,8,Savings account
225,478531,8,Savings account
9265,477992,8,Savings account
3612,469267,8,Savings account
9159,468756,8,Savings account
3675,465908,8,Savings account
3136,458209,8,Savings account
2694,456185,8,Savings account
1136,452890,8,Savings account
2179,450979,8,Savings account
897,439632,8,Savings account
1201,432319,8,Savings account
8625,430475,8,Savings account
5215,428149,8,Savings account
9472,427274,8,Savings account
3909,424173,8,Savings account
1011,419218,8,Savings account
3808,418856,8,Savings account
2651,418444,8,Savings account
1678,410896,8,Savings account
100,407220,8,Savings account
3241,405125,8,Savings account
3258,404493,8,Savings account
2697,400627,8,Savings account
1249,389489,8,Savings account
9828,383260,8,Savings account
1536,382118,8,Savings account
10320,378616,8,Savings account
3720,372216,8,Savings account
2037,365485,8,Savings account
2951,364356,8,Savings account
8129,362025,8,Savings account
494,361037,8,Savings account
5445,360004,8,Savings account
5724,357211,8,Savings account
11135,350519,8,Savings account
7607,346120,8,Savings account
428,344645,8,Savings account
3600,343315,8,Savings account
26,339171,8,Savings account
1534,330717,8,Savings account
8377,327889,8,Savings account
2470,322993,8,Savings account
2902,322749,8,Savings account
7401,312619,8,Savings account
395,306934,8,Savings account
3593,305488,8,Savings account
892,296680,8,Savings account
107,292055,8,Savings account
1256,291844,8,Savings account
1666,287548,8,Savings account
1844,285815,8,Savings account
1994,283724,8,Savings account
470,282681,8,Savings account
183,281176,8,Savings account
2482,277519,8,Savings account
3063,276898,8,Savings account
3982,271533,8,Savings account
3032,268337,8,Savings account
1153,267896,8,Savings account
3168,266727,8,Savings account
29,265126,8,Savings account
576,264347,8,Savings account
401,263652,8,Savings account
2002,263546,8,Savings account
2768,263237,8,Savings account
1422,259041,8,Savings account
9883,257873,8,Savings account
2322,255988,8,Savings account
1161,255038,8,Savings account
1107,246527,8,Savings account
744,245659,8,Savings account
1222,245571,8,Savings account
2357,243006,8,Savings account
3571,240136,8,Savings account
1784,233146,8,Savings account
3261,232057,8,Savings account
640,231989,8,Savings account
2253,231375,8,Savings account
1874,231077,8,Savings account
83,229641,8,Savings account
9591,226153,8,Savings account
1516,225703,8,Savings account
1930,222807,8,Savings account
1189,220868,8,Savings account
1575,219221,8,Savings account
1827,218641,8,Savings account
3435,215483,8,Savings account
3542,213025,8,Savings account
504,212944,8,Savings account
2363,210601,8,Savings account
3576,209908,8,Savings account
3759,209661,8,Savings account
2814,207681,8,Savings account
220,205993,8,Savings account
3252,204950,8,Savings account
2342,204653,8,Savings account
1584,201802,8,Savings account
520,197097,8,Savings account
3099,194850,8,Savings account
2989,194335,8,Savings account
1487,193789,8,Savings account
616,193283,8,Savings account
1451,191056,8,Savings account
2849,190542,8,Savings account
40,189999,8,Savings account
3514,187212,8,Savings account
1419,186399,8,Savings account
2161,186386,8,Savings account
3164,181177,8,Savings account
2627,179163,8,Savings account
3047,177669,8,Savings account
1719,177637,8,Savings account
117,177411,8,Savings account
11265,176983,8,Savings account
559,176099,8,Savings account
1926,170754,8,Savings account
2110,170662,8,Savings account
2220,169919,8,Savings account
35,168614,8,Savings account
907,168101,8,Savings account
1048,167092,8,Savings account
321,166927,8,Savings account
2061,166733,8,Savings account
2010,165889,8,Savings account
548,165844,8,Savings account
3117,165448,8,Savings account
1115,164972,8,Savings account
423,162597,8,Savings account
2793,160131,8,Savings account
2271,159846,8,Savings account
2823,157737,8,Savings account
3129,155518,8,Savings account
914,152334,8,Savings account
1288,150853,8,Savings account
2667,150089,8,Savings account
1476,149055,8,Savings account
1588,148812,8,Savings account
2256,146411,8,Savings account
601,145622,8,Savings account
903,144009,8,Savings account
3625,143524,8,Savings account
1244,139252,8,Savings account
1940,139144,8,Savings account
168,139105,8,Savings account
7454,132994,8,Savings account
3108,125832,8,Savings account
4794,116789,8,Savings account
1673,111518,8,Savings account
449,110737,8,Savings account
3477,110208,8,Savings account
1485,767180,8,NRI account
5891,724351,8,NRI account
2282,712502,8,NRI account
437,695852,8,NRI account
6226,672044,8,NRI account
862,626092,8,NRI account
9790,625109,8,NRI account
5574,622955,8,NRI account
2550,620407,8,NRI account
2838,605052,8,NRI account
1750,602666,8,NRI account
4894,600421,8,NRI account
1934,592944,8,NRI account
5270,568445,8,NRI account
4318,567402,8,NRI account
2824,566832,8,NRI account
2008,564491,8,NRI account
9307,561288,8,NRI account
7861,561267,8,NRI account
334,558006,8,NRI account
2124,557757,8,NRI account
2555,523301,8,NRI account
2501,515476,8,NRI account
3053,492227,8,NRI account
3580,488872,8,NRI account
2352,482245,8,NRI account
3513,482163,8,NRI account
2582,481657,8,NRI account
8039,479816,8,NRI account
67,471152,8,NRI account
4259,469177,8,NRI account
3972,460717,8,NRI account
1292,454743,8,NRI account
2494,449424,8,NRI account
757,449229,8,NRI account
403,448430,8,NRI account
2638,447162,8,NRI account
2834,444428,8,NRI account
10940,443242,8,NRI account
3260,440143,8,NRI account
3091,431456,8,NRI account
2429,418185,8,NRI account
228,417362,8,NRI account
1345,415566,8,NRI account
9656,414994,8,NRI account
3980,404606,8,NRI account
1730,401147,8,NRI account
1544,399962,8,NRI account
10364,391095,8,NRI account
2464,390052,8,NRI account
3955,382517,8,NRI account
2568,375929,8,NRI account
344,365534,8,NRI account
3649,364704,8,NRI account
6924,363520,8,NRI account
280,360086,8,NRI account
4013,358968,8,NRI account
3697,355931,8,NRI account
2421,355102,8,NRI account
165,354182,8,NRI account
2632,347892,8,NRI account
1495,346151,8,NRI account
4937,339538,8,NRI account
8051,334656,8,NRI account
10728,332747,8,NRI account
813,324640,8,NRI account
1815,319157,8,NRI account
535,318282,8,NRI account
11362,317131,8,NRI account
2519,308732,8,NRI account
947,305678,8,NRI account
2738,302487,8,NRI account
1743,298659,8,NRI account
1975,295793,8,NRI account
9403,293181,8,NRI account
3456,290750,8,NRI account
2345,290487,8,NRI account
3651,287398,8,NRI account
1123,287386,8,NRI account
3751,285584,8,NRI account
7965,285008,8,NRI account
3704,279079,8,NRI account
1822,279036,8,NRI account
1565,276501,8,NRI account
861,268230,8,NRI account
2063,257749,8,NRI account
3822,256915,8,NRI account
2140,250027,8,NRI account
7190,246760,8,NRI account
146,243456,8,NRI account
2802,241657,8,NRI account
7824,238997,8,NRI account
1912,231801,8,NRI account
2606,227257,8,NRI account
2546,226950,8,NRI account
1925,224788,8,NRI account
1134,224093,8,NRI account
2488,222295,8,NRI account
153,220866,8,NRI account
1497,219338,8,NRI account
1688,213221,8,NRI account
1731,211160,8,NRI account
3777,205620,8,NRI account
1972,204037,8,NRI account
2687,202595,8,NRI account
2453,202396,8,NRI account
1675,201512,8,NRI account
2020,197387,8,NRI account
943,193089,8,NRI account
1671,192125,8,NRI account
743,191297,8,NRI account
3264,188599,8,NRI account
3030,188191,8,NRI account
3076,187011,8,NRI account
1291,185948,8,NRI account
162,183338,8,NRI account
3868,181680,8,NRI account
3592,181134,8,NRI account
2928,178652,8,NRI account
1440,177822,8,NRI account
3547,176921,8,NRI account
2417,176073,8,NRI account
1069,175643,8,NRI account
44,175322,8,NRI account
2618,174722,8,NRI account
1931,174393,8,NRI account
1652,174215,8,NRI account
187,174195,8,NRI account
1617,173416,8,NRI account
3197,172707,8,NRI account
1239,171463,8,NRI account
3171,168959,8,NRI account
62,168435,8,NRI account
3844,165338,8,NRI account
10915,164243,8,NRI account
2778,160941,8,NRI account
737,160297,8,NRI account
3142,158189,8,NRI account
1481,158009,8,NRI account
3644,156792,8,NRI account
1381,156618,8,NRI account
1057,156424,8,NRI account
3352,155153,8,NRI account
3747,154814,8,NRI account
1179,148352,8,NRI account
1152,148162,8,NRI account
161,145717,8,NRI account
1909,144339,8,NRI account
2128,142255,8,NRI account
2155,141563,8,NRI account
1875,140165,8,NRI account
1773,139922,8,NRI account
2257,131230,8,NRI account
552,130379,8,NRI account
815,122646,8,NRI account
1689,120553,8,NRI account
3981,119923,8,NRI account
3892,77397,8,NRI account
2335,42908,8,NRI account
3634,282739,3,Salary account
712,259110,3,Salary account
4003,246108,3,Salary account
3444,245511,3,Salary account
5648,233219,3,Salary account
159,231521,3,Salary account
453,229785,3,Salary account
3344,228618,3,Salary account
2678,227183,3,Salary account
2611,224003,3,Salary account
2934,220776,3,Salary account
1734,220584,3,Salary account
2844,219975,3,Salary account
1385,209506,3,Salary account
2633,205934,3,Salary account
2854,199155,3,Salary account
1456,195801,3,Salary account
3265,194861,3,Salary account
10562,193672,3,Salary account
4493,191938,3,Salary account
3794,191031,3,Salary account
2845,189741,3,Salary account
1063,187988,3,Salary account
2782,186440,3,Salary account
1752,186216,3,Salary account
1255,185862,3,Salary account
3204,182270,3,Salary account
184,181594,3,Salary account
3459,173387,3,Salary account
589,171701,3,Salary account
2197,170283,3,Salary account
1808,168925,3,Salary account
3681,168541,3,Salary account
2537,167203,3,Salary account
2138,166510,3,Salary account
1110,165201,3,Salary account
139,163965,3,Salary account
4214,163562,3,Salary account
3596,162811,3,Salary account
1839,161944,3,Salary account
3950,160083,3,Salary account
1894,159346,3,Salary account
4158,158808,3,Salary account
3020,158730,3,Salary account
1662,158485,3,Salary account
4336,153940,3,Salary account
1007,150739,3,Salary account
2752,147220,3,Salary account
2827,145390,3,Salary account
10799,141960,3,Salary account
167,140316,3,Salary account
2314,140016,3,Salary account
3360,139899,3,Salary account
1745,135381,3,Salary account
4069,134929,3,Salary account
11123,134497,3,Salary account
3994,133473,3,Salary account
2804,132592,3,Salary account
480,131948,3,Salary account
2447,131631,3,Salary account
2443,131465,3,Salary account
2182,130993,3,Salary account
371,130259,3,Salary account
21,129965,3,Salary account
3122,128502,3,Salary account
7828,127447,3,Salary account
2274,127431,3,Salary account
2857,126554,3,Salary account
2564,125386,3,Salary account
10005,124064,3,Salary account
9433,123553,3,Salary account
4438,123446,3,Salary account
1178,123151,3,Salary account
1619,121536,3,Salary account
3057,121268,3,Salary account
1783,120510,3,Salary account
3708,120122,3,Salary account
3060,120024,3,Salary account
2184,119145,3,Salary account
1229,118982,3,Salary account
9528,117745,3,Salary account
1232,117689,3,Salary account
1303,117428,3,Salary account
3905,117029,3,Salary account
770,117023,3,Salary account
488,114800,3,Salary account
4266,110044,3,Salary account
3798,110041,3,Salary account
2806,109398,3,Salary account
417,109251,3,Salary account
1140,106616,3,Salary account
2380,105500,3,Salary account
3070,104689,3,Salary account
3314,103695,3,Salary account
3523,103606,3,Salary account
4386,102579,3,Salary account
140,101188,3,Salary account
847,100828,3,Salary account
4480,100675,3,Salary account
3401,99803,3,Salary account
10558,99792,3,Salary account
2229,99418,3,Salary account
1950,99323,3,Salary account
2398,98202,3,Salary account
4405,96119,3,Salary account
1101,95907,3,Salary account
3573,93132,3,Salary account
1885,92601,3,Salary account
3385,92519,3,Salary account
3517,91641,3,Salary account
5180,89631,3,Salary account
2356,89284,3,Salary account
3987,89131,3,Salary account
3460,88714,3,Salary account
3019,86508,3,Salary account
2807,82824,3,Salary account
567,82580,3,Salary account
4768,80730,3,Salary account
2324,79500,3,Salary account
3177,78625,3,Salary account
3194,77078,3,Salary account
828,73186,3,Salary account
3843,72816,3,Salary account
1310,71248,3,Salary account
868,70126,3,Salary account
1455,64293,3,Salary account
2995,63243,3,Salary account
705,62680,3,Salary account
3209,62064,3,Salary account
2573,59207,3,Salary account
3722,58498,3,Salary account
1015,57170,3,Salary account
469,56912,3,Salary account
1061,55092,3,Salary account
8896,52900,3,Salary account
1985,50837,3,Salary account
3985,44780,3,Salary account
3282,44562,3,Salary account
262,42500,3,Salary account
475,42268,3,Salary account
236,40700,3,Salary account
4588,34695,3,Salary account
7033,27973,3,Salary account
182,22400,3,Salary account
1735,22154,3,Salary account
2571,306283,3,Savings account
2444,293067,3,Savings account
1074,269138,3,Savings account
3496,258992,3,Savings account
3861,249467,3,Savings account
2897,243164,3,Savings account
3089,236734,3,Savings account
2262,235847,3,Savings account
2710,234058,3,Savings account
1632,233961,3,Savings account
1066,223448,3,Savings account
2966,221719,3,Savings account
3546,219426,3,Savings account
2908,215472,3,Savings account
386,211318,3,Savings account
1754,211255,3,Savings account
3723,209446,3,Savings account
3897,204956,3,Savings account
185,196569,3,Savings account
5944,196130,3,Savings account
645,194971,3,Savings account
1693,188044,3,Savings account
3700,186410,3,Savings account
1854,184226,3,Savings account
10607,183760,3,Savings account
2708,182791,3,Savings account
970,182293,3,Savings account
3603,180713,3,Savings account
1795,180563,3,Savings account
360,179361,3,Savings account
2800,177870,3,Savings account
4092,177736,3,Savings account
1121,177193,3,Savings account
5505,172475,3,Savings account
2266,171884,3,Savings account
3077,170799,3,Savings account
3114,170378,3,Savings account
5878,170015,3,Savings account
1764,169645,3,Savings account
2118,168921,3,Savings account
1274,166657,3,Savings account
1087,165773,3,Savings account
1606,164557,3,Savings account
232,164525,3,Savings account
2351,164211,3,Savings account
3262,163704,3,Savings account
1263,163106,3,Savings account
263,162867,3,Savings account
1355,162515,3,Savings account
2385,161506,3,Savings account
3815,160227,3,Savings account
593,159210,3,Savings account
4424,158438,3,Savings account
4286,158090,3,Savings account
8628,157634,3,Savings account
647,156773,3,Savings account
2418,156379,3,Savings account
1214,155186,3,Savings account
1154,152576,3,Savings account
512,151979,3,Savings account
845,150263,3,Savings account
3633,150170,3,Savings account
170,148840,3,Savings account
2901,147776,3,Savings account
1612,147098,3,Savings account
122,146486,3,Savings account
2370,146304,3,Savings account
1243,146045,3,Savings account
3508,143875,3,Savings account
2993,143269,3,Savings account
2296,143215,3,Savings account
3933,142871,3,Savings account
1946,142210,3,Savings account
590,140912,3,Savings account
952,140199,3,Savings account
4008,139600,3,Savings account
1182,137548,3,Savings account
919,135853,3,Savings account
8713,133124,3,Savings account
6866,132109,3,Savings account
11325,131399,3,Savings account
600,131062,3,Savings account
2194,126763,3,Savings account
2073,125980,3,Savings account
2207,125105,3,Savings account
85,124943,3,Savings account
2983,124586,3,Savings account
3598,121617,3,Savings account
946,121002,3,Savings account
1564,120896,3,Savings account
205,118304,3,Savings account
3149,117963,3,Savings account
1715,117863,3,Savings account
1543,117762,3,Savings account
5692,117347,3,Savings account
1198,116877,3,Savings account
3632,116013,3,Savings account
680,115635,3,Savings account
3990,115286,3,Savings account
105,114648,3,Savings account
3102,113681,3,Savings account
2285,113286,3,Savings account
1304,112414,3,Savings account
1866,111382,3,Savings account
3816,111200,3,Savings account
779,109107,3,Savings account
5726,107715,3,Savings account
529,107537,3,Savings account
554,106860,3,Savings account
3867,106737,3,Savings account
6505,105701,3,Savings account
2920,104704,3,Savings account
3695,102771,3,Savings account
93,102539,3,Savings account
304,101803,3,Savings account
2013,98754,3,Savings account
2637,98238,3,Savings account
2174,96889,3,Savings account
765,96882,3,Savings account
3719,95746,3,Savings account
1336,94585,3,Savings account
1418,92943,3,Savings account
3519,90920,3,Savings account
961,90203,3,Savings account
8505,88864,3,Savings account
1781,88593,3,Savings account
4488,88213,3,Savings account
2706,87100,3,Savings account
3541,86452,3,Savings account
673,86250,3,Savings account
3569,85320,3,Savings account
3992,84319,3,Savings account
1677,83649,3,Savings account
10812,83235,3,Savings account
3188,82456,3,Savings account
2794,81134,3,Savings account
1034,80798,3,Savings account
2756,79285,3,Savings account
605,78608,3,Savings account
1667,77914,3,Savings account
2304,77344,3,Savings account
2579,76716,3,Savings account
3668,76600,3,Savings account
2404,75579,3,Savings account
297,72644,3,Savings account
9333,72381,3,Savings account
1060,70862,3,Savings account
3821,69291,3,Savings account
9156,66547,3,Savings account
2024,65999,3,Savings account
4753,65960,3,Savings account
1703,65320,3,Savings account
3304,64462,3,Savings account
9051,63570,3,Savings account
341,60997,3,Savings account
2272,60890,3,Savings account
2217,59000,3,Savings account
3138,58968,3,Savings account
4090,57003,3,Savings account
2261,52637,3,Savings account
4204,51962,3,Savings account
3018,48187,3,Savings account
1028,47200,3,Savings account
3105,46796,3,Savings account
849,44204,3,Savings account
708,43000,3,Savings account
3814,39000,3,Savings account
7520,37241,3,Savings account
10243,308956,3,NRI account
191,280725,3,NRI account
3325,268628,3,NRI account
2126,253052,3,NRI account
1043,244623,3,NRI account
3906,240803,3,NRI account
8026,239511,3,NRI account
4537,238453,3,NRI account
1636,235865,3,NRI account
811,233977,3,NRI account
3395,233672,3,NRI account
2125,228953,3,NRI account
3931,226862,3,NRI account
7156,222054,3,NRI account
3968,221042,3,NRI account
3403,218865,3,NRI account
1922,218041,3,NRI account
2899,217740,3,NRI account
11141,215531,3,NRI account
2162,208508,3,NRI account
3337,207061,3,NRI account
4746,206012,3,NRI account
17,204943,3,NRI account
2130,204879,3,NRI account
2954,201631,3,NRI account
2141,200181,3,NRI account
2109,195300,3,NRI account
2224,194518,3,NRI account
3278,191144,3,NRI account
2240,187338,3,NRI account
125,181252,3,NRI account
2598,176782,3,NRI account
641,174976,3,NRI account
367,172613,3,NRI account
3919,172346,3,NRI account
3563,170979,3,NRI account
3038,170896,3,NRI account
2629,169874,3,NRI account
1264,165940,3,NRI account
2766,165750,3,NRI account
511,165636,3,NRI account
7274,164446,3,NRI account
598,162620,3,NRI account
2381,161246,3,NRI account
3527,158965,3,NRI account
466,156100,3,NRI account
2354,154409,3,NRI account
2956,151116,3,NRI account
424,150107,3,NRI account
10068,148332,3,NRI account
1982,148232,3,NRI account
1210,147353,3,NRI account
1085,147327,3,NRI account
3801,146854,3,NRI account
706,144878,3,NRI account
3606,144487,3,NRI account
1956,143699,3,NRI account
1491,140482,3,NRI account
1192,135564,3,NRI account
250,134960,3,NRI account
1585,134953,3,NRI account
1443,134402,3,NRI account
1284,133664,3,NRI account
3577,133270,3,NRI account
2693,133036,3,NRI account
2992,132581,3,NRI account
2295,131338,3,NRI account
3833,130262,3,NRI account
1245,129346,3,NRI account
4389,128131,3,NRI account
1890,127665,3,NRI account
4475,127538,3,NRI account
2091,126302,3,NRI account
1807,126163,3,NRI account
1845,125998,3,NRI account
2311,124870,3,NRI account
240,123528,3,NRI account
4102,123123,3,NRI account
2612,122577,3,NRI account
4454,122565,3,NRI account
1464,122165,3,NRI account
872,121905,3,NRI account
2787,121502,3,NRI account
3217,121004,3,NRI account
653,120760,3,NRI account
2451,120280,3,NRI account
3274,119631,3,NRI account
2659,119368,3,NRI account
573,119155,3,NRI account
1729,118576,3,NRI account
1171,118340,3,NRI account
1379,118132,3,NRI account
3928,117977,3,NRI account
195,117002,3,NRI account
2214,116309,3,NRI account
1490,114872,3,NRI account
3342,114306,3,NRI account
3450,112900,3,NRI account
2548,110067,3,NRI account
2875,110044,3,NRI account
3263,109908,3,NRI account
1498,109874,3,NRI account
3308,108418,3,NRI account
3602,106760,3,NRI account
2668,104847,3,NRI account
10220,104134,3,NRI account
9826,102176,3,NRI account
2391,100668,3,NRI account
2837,100365,3,NRI account
4332,100056,3,NRI account
3242,99848,3,NRI account
3711,99050,3,NRI account
2405,98878,3,NRI account
69,97931,3,NRI account
2843,97650,3,NRI account
2415,97257,3,NRI account
439,95692,3,NRI account
309,95606,3,NRI account
864,94998,3,NRI account
1424,94550,3,NRI account
768,94137,3,NRI account
3564,94076,3,NRI account
1751,93910,3,NRI account
295,93772,3,NRI account
1072,93272,3,NRI account
1977,90730,3,NRI account
3381,89575,3,NRI account
778,88800,3,NRI account
3959,88456,3,NRI account
2204,87337,3,NRI account
3949,86933,3,NRI account
1240,83954,3,NRI account
218,83815,3,NRI account
3334,82384,3,NRI account
2918,82062,3,NRI account
2270,81242,3,NRI account
5250,76337,3,NRI account
2879,75312,3,NRI account
1572,75222,3,NRI account
2113,74289,3,NRI account
1321,73645,3,NRI account
3082,71609,3,NRI account
10694,70612,3,NRI account
4458,70442,3,NRI account
587,67100,3,NRI account
3415,66719,3,NRI account
164,65169,3,NRI account
1330,64588,3,NRI account
421,63437,3,NRI account
3698,63105,3,NRI account
1992,62355,3,NRI account
1014,62242,3,NRI account
2053,61993,3,NRI account
1541,60902,3,NRI account
2661,59901,3,NRI account
2852,58900,3,NRI account
1431,57969,3,NRI account
3512,57650,3,NRI account
1524,57622,3,NRI account
1362,57594,3,NRI account
2765,57162,3,NRI account
2777,55900,3,NRI account
1165,52569,3,NRI account
4379,49650,3,NRI account
2477,49307,3,NRI account
138,49200,3,NRI account
1687,48122,3,NRI account
1553,48025,3,NRI account
620,47800,3,NRI account
2601,45900,3,NRI account
1884,44047,3,NRI account
91,41655,3,NRI account
507,37457,3,NRI account
7101,33459,3,NRI account
8341,26764,3,NRI account
3962,23300,3,NRI account
3745,777426,9,NRI account
441,742754,9,NRI account
1779,710650,9,NRI account
3754,657194,9,NRI account
3999,652799,9,NRI account
9869,639733,9,NRI account
3035,629266,9,NRI account
9236,615386,9,NRI account
2189,552545,9,NRI account
1767,547174,9,NRI account
239,525653,9,NRI account
5622,524445,9,NRI account
3050,521849,9,NRI account
485,515784,9,NRI account
3818,505122,9,NRI account
2996,495586,9,NRI account
47,484193,9,NRI account
4415,465774,9,NRI account
10911,452545,9,NRI account
8405,445096,9,NRI account
1809,443235,9,NRI account
1019,440484,9,NRI account
3714,432862,9,NRI account
4907,402273,9,NRI account
2926,399070,9,NRI account
1644,394831,9,NRI account
11359,394223,9,NRI account
3319,371296,9,NRI account
1949,363093,9,NRI account
3094,346042,9,NRI account
3221,344311,9,NRI account
1877,342706,9,NRI account
8475,319422,9,NRI account
163,307751,9,NRI account
7485,302144,9,NRI account
445,300710,9,NRI account
340,294446,9,NRI account
1762,293459,9,NRI account
2427,277994,9,NRI account
541,272290,9,NRI account
5422,270287,9,NRI account
3309,266219,9,NRI account
1637,265541,9,NRI account
90,262678,9,NRI account
2542,262257,9,NRI account
2733,255505,9,NRI account
1402,250862,9,NRI account
902,245902,9,NRI account
686,226572,9,NRI account
279,225470,9,NRI account
3056,213732,9,NRI account
2379,212265,9,NRI account
207,211028,9,NRI account
3551,210289,9,NRI account
2584,204205,9,NRI account
2330,193414,9,NRI account
1468,187529,9,NRI account
198,176381,9,NRI account
39,174832,9,NRI account
259,170853,9,NRI account
235,168269,9,NRI account
2479,168046,9,NRI account
678,166445,9,NRI account
1493,166240,9,NRI account
543,149585,9,NRI account
287,142747,9,NRI account
2982,683988,9,Savings account
738,675043,9,Salary account
3424,671295,9,Savings account
11013,668043,9,Salary account
772,656509,9,Savings account
68,654012,9,Salary account
1338,591135,9,Salary account
71,586105,9,Savings account
10439,563574,9,Salary account
5591,560633,9,Savings account
8073,558279,9,Salary account
34,537879,9,Savings account
2938,529775,9,Savings account
8519,512551,9,Salary account
9093,511840,9,Salary account
6353,485596,9,Salary account
2510,477515,9,Savings account
2050,475329,9,Savings account
10093,463344,9,Savings account
3804,456394,9,Savings account
10663,426495,9,Salary account
3871,414237,9,Salary account
2762,414200,9,Savings account
2052,402134,9,Salary account
2676,399234,9,Savings account
173,392754,9,Savings account
4260,386147,9,Salary account
2318,384980,9,Savings account
3195,384016,9,Savings account
10440,383244,9,Savings account
477,374532,9,Salary account
2705,367957,9,Salary account
3096,363778,9,Salary account
2932,359727,9,Savings account
1603,353724,9,Salary account
3064,353081,9,Salary account
290,347005,9,Savings account
1828,342799,9,Savings account
1098,338805,9,Salary account
1166,338242,9,Savings account
1566,322223,9,Savings account
510,320539,9,Savings account
2813,317686,9,Savings account
425,316663,9,Salary account
2313,313873,9,Salary account
5423,311877,9,Salary account
784,309413,9,Savings account
7546,308492,9,Savings account
883,297517,9,Salary account
8411,295895,9,Savings account
555,293911,9,Salary account
2484,290506,9,Salary account
3017,289502,9,Salary account
5991,274017,9,Savings account
1412,268668,9,Salary account
5066,264114,9,Savings account
1276,260061,9,Salary account
426,259158,9,Salary account
4476,251653,9,Salary account
9731,245519,9,Savings account
8566,243134,9,Savings account
365,238323,9,Salary account
1366,235596,9,Savings account
1981,226448,9,Savings account
588,220271,9,Savings account
1959,217728,9,Savings account
104,210694,9,Salary account
1120,205948,9,Savings account
1699,205509,9,Salary account
1145,202892,9,Savings account
86,199836,9,Salary account
1658,198097,9,Salary account
2199,196267,9,Salary account
1437,196151,9,Salary account
2896,193407,9,Savings account
1018,186395,9,Savings account
1217,185029,9,Salary account
3173,181979,9,Salary account
635,181253,9,Savings account
370,180310,9,Salary account
2613,180230,9,Savings account
61,179621,9,Savings account
2423,177792,9,Savings account
2011,177287,9,Savings account
3669,174377,9,Salary account
3087,173374,9,Savings account
623,170174,9,Salary account
2617,166921,9,Salary account
3011,162967,9,Salary account
3268,162904,9,Savings account
1373,162080,9,Salary account
3748,161373,9,Savings account
2666,161051,9,Salary account
358,157483,9,Savings account
2176,157482,9,Savings account
3218,157434,9,Salary account
3213,157009,9,Salary account
1235,153222,9,Salary account
1133,153174,9,Savings account
1882,146340,9,Savings account
2913,133864,9,Savings account
4358,205790,2,NRI account
1281,164845,2,Savings account
2079,154988,2,NRI account
1494,153537,2,NRI account
3516,151985,2,Savings account
3662,151841,2,Savings account
4143,147715,2,Salary account
41,146666,2,Salary account
307,142636,2,Savings account
2480,139778,2,NRI account
3529,137778,2,Salary account
2634,133316,2,Savings account
3901,132861,2,NRI account
3106,132407,2,Salary account
2093,129133,2,Savings account
3724,129038,2,Savings account
3404,128506,2,Savings account
2007,128143,2,Savings account
10152,127894,2,NRI account
1537,125144,2,NRI account
1230,123502,2,Savings account
1746,122779,2,Salary account
2586,122706,2,Salary account
3375,122474,2,NRI account
384,122436,2,NRI account
8149,121671,2,NRI account
1156,118366,2,Salary account
5870,116286,2,Salary account
1438,114676,2,Salary account
3083,109475,2,Savings account
509,109093,2,NRI account
1313,107732,2,NRI account
144,106794,2,Salary account
177,106092,2,NRI account
4128,104894,2,Savings account
3705,104724,2,Salary account
3768,103635,2,Savings account
1651,103372,2,NRI account
566,101762,2,Savings account
3208,101456,2,NRI account
211,100924,2,Savings account
2136,100175,2,Savings account
3379,97966,2,NRI account
1818,97931,2,Salary account
3332,96482,2,Salary account
1522,94684,2,Salary account
677,94579,2,NRI account
2860,91591,2,NRI account
2338,91346,2,Savings account
3428,90949,2,Savings account
4309,90695,2,NRI account
9549,90170,2,Savings account
556,89854,2,NRI account
1753,88798,2,NRI account
8153,88746,2,Salary account
1968,88659,2,NRI account
3383,88396,2,NRI account
3739,88262,2,Savings account
2183,87884,2,Salary account
2200,85181,2,Salary account
1221,83712,2,NRI account
2449,83618,2,Salary account
4132,83208,2,Savings account
1983,82576,2,NRI account
149,81978,2,NRI account
4140,81340,2,NRI account
1953,81316,2,NRI account
4445,80209,2,Savings account
1387,78844,2,NRI account
2340,77787,2,NRI account
4301,75769,2,Savings account
4527,75453,2,NRI account
2927,75008,2,NRI account
3156,74858,2,Salary account
3048,74187,2,Salary account
320,72346,2,Salary account
6602,71167,2,Salary account
5708,71090,2,NRI account
16,70921,2,Savings account
777,70541,2,Savings account
2158,70040,2,Salary account
2684,69701,2,Salary account
643,69610,2,Savings account
2797,69054,2,NRI account
109,68951,2,Savings account
3988,68651,2,NRI account
11053,66990,2,NRI account
89,66889,2,NRI account
2495,65900,2,NRI account
2097,65865,2,Savings account
387,65692,2,Salary account
1150,65482,2,Salary account
3396,64226,2,Salary account
1454,63500,2,NRI account
672,62900,2,Salary account
