BANK,ACCOUNT_ID,LAST_TXN_DATE,CLOSING_BALANCE
ADB BANK,3094,20-Dec-18,600
ADB BANK,3107,20-Nov-18,200
ADB BANK,3135,27-Dec-18,200
ADB BANK,3164,24-Dec-18,1000
ADB BANK,3171,28-Sep-18,900
ADB BANK,3196,13-Dec-18,700
ADB BANK,3197,25-Dec-18,300
ADB BANK,3218,14-Nov-18,800
ADB BANK,3243,10-Nov-18,300
ADB BANK,3255,14-Dec-18,22500
ADB BANK,3264,23-Oct-18,200
ADB BANK,3268,20-Sep-18,1000
ADB BANK,3292,21-Dec-18,800
ADB BANK,3310,15-Sep-18,900
ADB BANK,3326,11-Dec-18,12600
ADB BANK,3345,08-Dec-18,600
ADB BANK,3429,17-Dec-18,500
ADB BANK,3477,22-Aug-18,700
ADB BANK,3483,12-Oct-18,300
ADB BANK,3509,05-Sep-18,1100
ADB BANK,3548,11-Nov-18,1000
ADB BANK,3594,30-Dec-18,600
ADB BANK,3604,22-Dec-18,500
ADB BANK,3669,22-Dec-18,1100
ADB BANK,3701,06-Oct-18,800
ADB BANK,3759,29-Dec-18,600
ADB BANK,3825,14-Dec-18,400
ADB BANK,3868,21-Aug-18,200
ADB BANK,3888,23-Dec-18,22400
ADB BANK,3892,25-Oct-18,800
ADB BANK,3977,25-Sep-18,800
ADB BANK,4059,07-Dec-18,19800
ADB BANK,4514,18-Dec-18,300
ADB BANK,5092,21-Dec-18,1100
ADB BANK,5256,24-Dec-18,19100
ADB BANK,6148,27-Dec-18,300
ADB BANK,6636,02-Dec-18,21100
ADB BANK,7944,27-Dec-18,600
ADB BANK,7965,08-Dec-18,10500
ADB BANK,8377,20-Dec-18,14500
ADB BANK,10036,12-Dec-18,23500
ADB BANK,10663,08-Dec-18,200
nothern BANK,124,28-Dec-21,800
nothern BANK,134,10-Dec-21,300
nothern BANK,156,22-Oct-21,1000
nothern BANK,182,18-Oct-21,12200
nothern BANK,215,25-Nov-21,1000
nothern BANK,236,06-Dec-21,12300
nothern BANK,246,20-Dec-21,700
nothern BANK,262,17-Dec-21,9100
nothern BANK,308,04-Dec-21,23300
nothern BANK,315,08-Dec-21,400
nothern BANK,387,18-Dec-21,24800
nothern BANK,398,24-Oct-21,300
nothern BANK,459,01-Mar-21,8100
nothern BANK,466,09-Dec-21,59500
nothern BANK,476,07-Dec-21,20600
nothern BANK,488,12-Dec-21,39100
nothern BANK,550,17-Oct-21,200
nothern BANK,564,23-Dec-21,1100
nothern BANK,579,16-Dec-21,900
nothern BANK,585,03-Dec-21,26900
nothern BANK,587,13-Dec-21,15700
nothern BANK,591,12-Aug-21,700
nothern BANK,620,09-Dec-21,13900
nothern BANK,672,20-Dec-21,25900
nothern BANK,696,09-Nov-21,700
nothern BANK,703,21-Dec-21,300
nothern BANK,708,20-Dec-21,9700
nothern BANK,727,25-Dec-21,400
nothern BANK,735,17-Sep-21,500
nothern BANK,758,19-Dec-21,800
nothern BANK,777,28-Dec-21,300
nothern BANK,778,20-Dec-21,29400
nothern BANK,783,08-Sep-21,1000
nothern BANK,823,19-Sep-21,1100
nothern BANK,845,27-Dec-21,300
nothern BANK,852,23-Oct-21,1100
nothern BANK,869,08-Oct-21,10300
nothern BANK,889,22-Dec-21,300
nothern BANK,906,27-Dec-21,800
nothern BANK,934,27-Nov-21,300
nothern BANK,938,13-Dec-21,700
nothern BANK,966,14-Oct-21,1100
nothern BANK,1028,09-Dec-21,17200
nothern BANK,1033,03-Dec-21,28700
nothern BANK,1064,29-Sep-21,500
nothern BANK,1072,09-Dec-21,400
nothern BANK,1125,21-Dec-21,11400
nothern BANK,1171,20-Dec-21,800
nothern BANK,1177,20-Dec-21,1100
nothern BANK,1209,23-Oct-21,900
nothern BANK,1232,30-Nov-21,50591.9
nothern BANK,1279,13-Oct-21,1000
nothern BANK,1318,22-Dec-21,200
nothern BANK,1430,10-Nov-21,11900
nothern BANK,1454,22-Dec-21,28300
nothern BANK,1523,24-Dec-21,11600
nothern BANK,1563,09-Aug-21,10000
nothern BANK,1573,29-Dec-21,1000
nothern BANK,1615,20-Oct-21,900
nothern BANK,1721,29-Dec-21,12300
nothern BANK,1735,30-Nov-21,11518.6
nothern BANK,1747,14-Aug-21,600
nothern BANK,1833,15-Nov-21,900
nothern BANK,1868,29-Dec-21,14700
nothern BANK,1974,31-Oct-21,11463.4
nothern BANK,1983,25-Dec-21,800
nothern BANK,2021,02-Dec-21,17000
nothern BANK,2049,19-Dec-21,200
nothern BANK,2152,23-Oct-21,1100
nothern BANK,2174,23-Dec-21,19400
nothern BANK,2180,10-Mar-21,11300
nothern BANK,2215,17-Oct-21,1000
nothern BANK,2217,17-Dec-21,19500
nothern BANK,2221,15-Nov-21,200
nothern BANK,2300,09-Dec-21,17200
nothern BANK,2312,26-Sep-21,1100
nothern BANK,2317,28-Aug-21,300
nothern BANK,2422,29-Aug-21,200
nothern BANK,2440,18-Dec-21,1100
nothern BANK,2442,21-Aug-21,600
nothern BANK,2449,03-Dec-21,27900
nothern BANK,2481,16-Dec-21,12700
nothern BANK,2485,18-Aug-21,800
nothern BANK,2495,14-Dec-21,16500
nothern BANK,2556,19-Oct-21,800
nothern BANK,2566,02-Dec-21,8300
nothern BANK,2573,31-Oct-21,14658
nothern BANK,2601,19-Dec-21,15600
nothern BANK,2658,14-Nov-21,1000
nothern BANK,2703,28-Oct-21,1000
nothern BANK,2706,15-Dec-21,24600
nothern BANK,2775,08-Dec-21,1000
nothern BANK,2776,10-Aug-21,500
nothern BANK,2777,20-Dec-21,28600
nothern BANK,2784,30-Oct-21,300
nothern BANK,2791,19-Dec-21,1100
nothern BANK,2820,11-Dec-21,300
nothern BANK,2832,22-Nov-21,700
nothern BANK,2846,27-Sep-21,800
nothern BANK,2850,22-Nov-21,400
nothern BANK,2852,24-Dec-21,30700
nothern BANK,2892,16-Dec-21,200
nothern BANK,2969,11-Dec-21,27900
nothern BANK,2979,22-Nov-21,700
nothern BANK,3005,07-Dec-21,19700
nothern BANK,3025,27-Dec-21,800
nothern BANK,3033,10-Dec-21,900
nothern BANK,3062,15-Aug-21,400
nothern BANK,3103,20-Dec-21,20200
nothern BANK,3105,21-Nov-21,1000
nothern BANK,3156,16-Dec-21,11700
nothern BANK,3169,19-Dec-21,500
nothern BANK,3174,10-Dec-21,400
nothern BANK,3187,20-Dec-21,500
nothern BANK,3209,10-Dec-21,600
nothern BANK,3276,29-Dec-21,1000
nothern BANK,3365,18-Nov-21,1100
nothern BANK,3382,20-Dec-21,14400
nothern BANK,3385,21-Dec-21,600
nothern BANK,3415,06-Dec-21,700
nothern BANK,3461,20-Dec-21,25400
nothern BANK,3490,15-Dec-21,19900
nothern BANK,3501,13-Dec-21,700
nothern BANK,3512,02-Dec-21,20400
nothern BANK,3516,06-Dec-21,23400
nothern BANK,3523,05-Dec-21,40100
nothern BANK,3561,15-Oct-21,600
nothern BANK,3610,22-Sep-21,700
nothern BANK,3616,15-Dec-21,600
nothern BANK,3643,06-Dec-21,34500
nothern BANK,3657,19-Sep-21,1000
nothern BANK,3668,07-Dec-21,32600
nothern BANK,3671,17-Sep-21,1000
nothern BANK,3715,27-Dec-21,12400
nothern BANK,3716,10-Dec-21,19800
nothern BANK,3814,17-Oct-21,10800
nothern BANK,3816,12-Dec-21,39700
nothern BANK,3828,28-Aug-21,1100
nothern BANK,3852,14-Sep-21,200
nothern BANK,3857,22-Oct-21,200
nothern BANK,3866,31-Aug-21,15010.3
nothern BANK,3888,02-Dec-21,12700
nothern BANK,3911,16-Dec-21,200
nothern BANK,3922,22-Oct-21,900
nothern BANK,3934,23-Dec-21,700
nothern BANK,3958,28-Dec-21,1000
nothern BANK,3962,08-Dec-21,20500
nothern BANK,3992,16-Dec-21,200
nothern BANK,4008,13-Dec-21,38100
nothern BANK,4090,05-Dec-21,14100
nothern BANK,4332,23-Dec-21,1000
nothern BANK,5180,30-Nov-21,16770.7
Sky Bank,581,13-Oct-19,500
Sky Bank,587,18-Dec-19,17500
Sky Bank,592,27-Dec-19,300
Sky Bank,595,21-Dec-19,200
Sky Bank,620,14-Dec-19,21800
Sky Bank,659,14-Dec-19,900
Sky Bank,664,08-Dec-19,200
Sky Bank,708,25-Dec-19,24500
Sky Bank,713,15-Oct-19,500
Sky Bank,756,03-Dec-19,46400
Sky Bank,765,20-Dec-19,400
Sky Bank,778,25-Dec-19,22400
Sky Bank,799,25-Aug-19,9348.3
Sky Bank,806,29-Oct-19,300
Sky Bank,831,18-Sep-19,1000
Sky Bank,838,06-Dec-19,28600
Sky Bank,869,12-Dec-19,21700
Sky Bank,880,08-Dec-19,700
Sky Bank,888,28-Oct-19,800
Sky Bank,905,11-Dec-19,1000
Sky Bank,918,21-Dec-19,21800
Sky Bank,935,25-Dec-19,500
Sky Bank,972,29-Sep-19,600
Sky Bank,975,19-Oct-19,800
Sky Bank,980,11-Dec-19,300
Sky Bank,1021,17-Nov-19,1000
Sky Bank,1028,14-Dec-19,20400
Sky Bank,1055,12-Dec-19,600
Sky Bank,1056,28-Dec-19,1100
Sky Bank,1060,19-Dec-19,16500
Sky Bank,1081,21-Dec-19,800
Sky Bank,1100,23-Sep-19,700
Sky Bank,1117,29-Aug-19,400
Sky Bank,1173,22-Sep-19,400
Sky Bank,1176,24-Oct-19,1100
Sky Bank,1195,27-Dec-19,800
Sky Bank,1308,25-Sep-19,400
Sky Bank,1316,13-Dec-19,300
Sky Bank,1347,24-Nov-19,500
Sky Bank,1361,09-Dec-19,1100
Sky Bank,1362,19-Dec-19,1000
Sky Bank,1370,25-Sep-19,600
Sky Bank,1377,25-Sep-19,300
Sky Bank,1390,30-Dec-19,400
Sky Bank,1391,21-Dec-19,600
Sky Bank,1398,05-Dec-19,34100
Sky Bank,1460,29-Nov-19,300
Sky Bank,1474,14-Sep-19,900
Sky Bank,1482,08-Dec-19,500
Sky Bank,1484,23-Sep-19,200
Sky Bank,1492,17-Oct-19,800
Sky Bank,1517,24-Aug-19,700
Sky Bank,1553,21-Dec-19,1000
Sky Bank,1555,10-Nov-19,1100
Sky Bank,1556,15-Sep-19,600
Sky Bank,1557,13-Dec-19,700
Sky Bank,1563,12-Dec-19,18000
Sky Bank,1593,22-Aug-19,500
Sky Bank,1600,13-Sep-19,600
Sky Bank,1618,18-Dec-19,900
Sky Bank,1631,27-Sep-19,400
Sky Bank,1659,25-Dec-19,400
Sky Bank,1712,25-Nov-19,200
Sky Bank,1720,07-Sep-19,11400
Sky Bank,1721,04-Dec-19,21600
Sky Bank,1735,04-Dec-19,1100
Sky Bank,1745,18-Dec-19,22300
Sky Bank,1785,25-Oct-19,1100
Sky Bank,1789,06-Dec-19,48000
Sky Bank,1812,08-Oct-19,1000
Sky Bank,1817,16-Dec-19,700
Sky Bank,1823,28-Sep-19,1000
Sky Bank,1855,27-Oct-19,400
Sky Bank,1884,24-Dec-19,800
Sky Bank,1943,05-Dec-19,25332
Sky Bank,1988,30-Dec-19,300
Sky Bank,2029,09-Dec-19,8900
Sky Bank,2045,09-Sep-19,1100
Sky Bank,2064,30-Dec-19,500
Sky Bank,2076,17-Sep-19,800
Sky Bank,2090,26-Nov-19,1000
Sky Bank,2094,23-Aug-19,800
Sky Bank,2180,10-Dec-19,11400
Sky Bank,2217,22-Dec-19,15800
Sky Bank,2234,21-Nov-19,600
Sky Bank,2258,12-Nov-19,600
Sky Bank,2264,22-Nov-19,1000
Sky Bank,2290,22-Oct-19,400
Sky Bank,2339,22-Sep-19,500
Sky Bank,2349,11-Sep-19,500
Sky Bank,2362,30-Dec-19,700
Sky Bank,2373,29-Sep-19,1100
Sky Bank,2376,14-Dec-19,600
Sky Bank,2386,17-Dec-19,600
Sky Bank,2408,27-Dec-19,600
Sky Bank,2441,22-Dec-19,200
Sky Bank,2481,21-Dec-19,16900
Sky Bank,2507,28-Dec-19,700
Sky Bank,2531,21-Dec-19,200
Sky Bank,2532,24-Dec-19,500
Sky Bank,2566,07-Dec-19,11100
Sky Bank,2601,24-Dec-19,10200
Sky Bank,2610,20-Dec-19,300
Sky Bank,2636,26-Nov-19,600
Sky Bank,2699,25-Dec-19,300
Sky Bank,2706,20-Dec-19,26100
Sky Bank,2709,18-Oct-19,600
Sky Bank,2734,16-Dec-19,500
Sky Bank,2761,26-Dec-19,900
Sky Bank,2777,25-Dec-19,700
Sky Bank,2801,23-Sep-19,900
Sky Bank,2827,18-Dec-19,300
Sky Bank,2852,29-Dec-19,1000
Sky Bank,2869,27-Sep-19,200
Sky Bank,2873,13-Dec-19,1100
Sky Bank,2875,24-Dec-19,800
Sky Bank,2955,27-Sep-19,900
Sky Bank,2969,16-Dec-19,30000
Sky Bank,3004,22-Aug-19,700
Sky Bank,3018,03-Dec-19,600
Sky Bank,3022,30-Oct-19,700
Sky Bank,3024,18-Dec-19,400
Sky Bank,3029,24-Dec-19,700
Sky Bank,3043,29-Dec-19,800
Sky Bank,3044,14-Sep-19,500
Sky Bank,3090,10-Dec-19,500
Sky Bank,3125,16-Dec-19,400
Sky Bank,3137,15-Dec-19,900
Sky Bank,3139,31-Oct-19,12441.9
Sky Bank,3177,12-Dec-19,12300
Sky Bank,3182,20-Dec-19,200
Sky Bank,3190,30-Dec-19,1000
Sky Bank,3263,02-Dec-19,31400
Sky Bank,3291,16-Nov-19,1000
Sky Bank,3314,13-Dec-19,21500
Sky Bank,3334,06-Dec-19,13400
Sky Bank,3347,19-Aug-19,600
Sky Bank,3387,28-Dec-19,500
Sky Bank,3390,22-Dec-19,1100
Sky Bank,3393,22-Dec-19,800
Sky Bank,3411,17-Dec-19,900
Sky Bank,3412,20-Dec-19,400
Sky Bank,3437,13-Dec-19,13400
Sky Bank,3438,21-Dec-19,1000
Sky Bank,3454,17-Oct-19,500
Sky Bank,3490,20-Dec-19,15300
Sky Bank,3512,07-Dec-19,23000
Sky Bank,3523,10-Dec-19,22400
Sky Bank,3549,14-Aug-19,600
Sky Bank,3560,10-Nov-19,800
Sky Bank,3602,03-Dec-19,600
Sky Bank,3643,11-Dec-19,29400
Sky Bank,3668,12-Dec-19,24500
Sky Bank,3765,14-Nov-19,600
Sky Bank,3814,21-Dec-19,27300
Sky Bank,3816,17-Dec-19,26900
Sky Bank,3823,31-Aug-19,11536.7
Sky Bank,3862,23-Dec-19,16200
Sky Bank,3888,07-Dec-19,16700
Sky Bank,3893,13-Dec-19,600
Sky Bank,3941,26-Dec-19,300
Sky Bank,3962,13-Dec-19,800
Sky Bank,3984,14-Dec-19,500
Sky Bank,3991,28-Dec-19,300
Sky Bank,3994,09-Dec-19,23100
Sky Bank,4008,18-Dec-19,34000
Sky Bank,4090,10-Dec-19,18900
Sky Bank,4102,13-Nov-19,700
Sky Bank,4454,21-Dec-19,1100
Sky Bank,4631,12-Dec-19,800
Sky Bank,4794,18-Dec-19,1100
Sky Bank,6706,28-Dec-19,200
Sky Bank,7045,26-Dec-19,400
Sky Bank,7176,07-Dec-19,400
Sky Bank,7465,19-Dec-19,600
Sky Bank,7745,29-Dec-19,13100
Sky Bank,7966,27-Dec-19,500
Sky Bank,8341,27-Dec-19,800
Sky Bank,9051,12-Dec-19,13900
Sky Bank,9153,12-Dec-19,600
Sky Bank,9333,08-Dec-19,12100
Sky Bank,9424,30-Dec-19,500
Sky Bank,9646,27-Dec-19,23900
Sky Bank,10404,30-Dec-19,300
Sky Bank,80,27-Sep-20,900
Sky Bank,84,25-Dec-20,1100
Sky Bank,138,18-Dec-20,17200
Sky Bank,301,10-Sep-20,300
Sky Bank,308,15-Dec-20,20800
Sky Bank,353,30-Aug-20,1000
Sky Bank,459,07-Dec-20,10700
Sky Bank,479,05-Nov-20,1100
Sky Bank,522,20-Dec-20,400
Sky Bank,531,18-Aug-20,1000
Sky Bank,557,26-Nov-20,600
Sky Bank,565,25-Nov-20,700
Sky Bank,756,09-Dec-20,33900
Sky Bank,762,18-Oct-20,900
Sky Bank,791,14-Dec-20,700
Sky Bank,809,20-Dec-20,900
Sky Bank,838,12-Dec-20,35400
Sky Bank,933,18-Nov-20,800
Sky Bank,937,26-Aug-20,900
Sky Bank,957,22-Dec-20,500
Sky Bank,995,23-Aug-20,1000
Sky Bank,1030,12-Nov-20,1100
Sky Bank,1104,07-Dec-20,800
Sky Bank,1137,19-Dec-20,900
Sky Bank,1149,06-Dec-20,21900
Sky Bank,1206,21-Oct-20,900
Sky Bank,1212,18-Dec-20,900
Sky Bank,1238,29-Oct-20,600
Sky Bank,1341,21-Nov-20,1100
Sky Bank,1376,20-Sep-20,700
Sky Bank,1398,11-Dec-20,26000
Sky Bank,1426,27-Oct-20,200
Sky Bank,1448,06-Dec-20,18800
Sky Bank,1469,15-Dec-20,1000
Sky Bank,1562,30-Aug-20,600
Sky Bank,1613,13-Sep-20,600
Sky Bank,1682,22-Dec-20,900
Sky Bank,1720,12-Dec-20,19700
Sky Bank,1721,10-Dec-20,20800
Sky Bank,1760,11-Nov-20,600
Sky Bank,1789,12-Dec-20,29500
Sky Bank,1917,13-Dec-20,1000
Sky Bank,2029,15-Dec-20,10000
Sky Bank,2051,08-Dec-20,11000
Sky Bank,2095,19-Dec-20,800
Sky Bank,2180,16-Dec-20,12700
Sky Bank,2237,13-Dec-20,1100
Sky Bank,2255,14-Oct-20,1100
Sky Bank,2341,25-Nov-20,200
Sky Bank,2424,12-Dec-20,17300
Sky Bank,2481,27-Dec-20,20600
Sky Bank,2500,25-Dec-20,17700
Sky Bank,2515,23-Dec-20,18700
Sky Bank,2562,15-Aug-20,900
Sky Bank,2566,13-Dec-20,12000
Sky Bank,2570,19-Dec-20,400
Sky Bank,2630,21-Dec-20,400
Sky Bank,2780,29-Dec-20,600
Sky Bank,2833,30-Aug-20,400
Sky Bank,2855,21-Aug-20,400
Sky Bank,2871,30-Oct-20,600
Sky Bank,2965,10-Oct-20,900
Sky Bank,2969,22-Dec-20,21300
Sky Bank,3080,29-Oct-20,400
Sky Bank,3092,20-Dec-20,1000
Sky Bank,3139,28-Dec-20,16700
Sky Bank,3205,17-Dec-20,700
Sky Bank,3255,04-Dec-20,42000
Sky Bank,3273,29-Dec-20,600
Sky Bank,3338,24-Dec-20,300
Sky Bank,3476,16-Dec-20,900
Sky Bank,3490,26-Dec-20,11700
Sky Bank,3559,30-Dec-20,600
Sky Bank,3582,26-Aug-20,700
Sky Bank,3587,24-Dec-20,700
Sky Bank,3631,13-Aug-20,800
Sky Bank,3643,17-Dec-20,23600
Sky Bank,3655,24-Dec-20,900
Sky Bank,3780,25-Nov-20,300
Sky Bank,3814,27-Dec-20,900
Sky Bank,3858,14-Dec-20,300
Sky Bank,3866,04-Dec-20,18100
Sky Bank,3888,13-Dec-20,15600
Sky Bank,3945,07-Dec-20,13100
Sky Bank,4269,24-Dec-20,300
Sky Bank,4439,25-Dec-20,1100
Sky Bank,4462,27-Dec-20,900
Sky Bank,4538,03-Dec-20,27100
Sky Bank,4948,26-Dec-20,22900
Sky Bank,5001,15-Dec-20,700
Sky Bank,8533,09-Dec-20,19500
Sky Bank,8998,20-Nov-20,20500
Sky Bank,9353,03-Dec-20,12700
Sky Bank,10710,29-Dec-20,17900
Sky Bank,10645,21-Dec-19,500
Sky Bank,11096,10-Dec-19,800
Sky Bank,20,24-Aug-19,500
Sky Bank,63,16-Nov-19,600
Sky Bank,79,29-Nov-19,600
Sky Bank,103,05-Dec-19,32200
Sky Bank,138,12-Dec-19,10800
Sky Bank,143,27-Nov-19,500
Sky Bank,164,12-Dec-19,20100
Sky Bank,166,20-Aug-19,800
Sky Bank,167,22-Dec-19,35500
Sky Bank,182,24-Aug-19,200
Sky Bank,193,22-Dec-19,300
Sky Bank,199,26-Oct-19,700
Sky Bank,224,27-Oct-19,1100
Sky Bank,236,11-Dec-19,15400
Sky Bank,252,26-Dec-19,1000
Sky Bank,262,22-Nov-19,10800
Sky Bank,305,18-Oct-19,200
Sky Bank,308,09-Dec-19,30400
Sky Bank,324,23-Aug-19,500
Sky Bank,333,23-Dec-19,700
Sky Bank,342,13-Oct-19,1000
Sky Bank,350,13-Oct-19,500
Sky Bank,382,16-Aug-19,700
Sky Bank,399,25-Dec-19,23500
Sky Bank,410,15-Oct-19,200
Sky Bank,416,11-Aug-19,500
Sky Bank,434,24-Dec-19,400
Sky Bank,440,22-Dec-19,500
Sky Bank,459,01-Nov-19,9600
Sky Bank,466,14-Dec-19,35900
Sky Bank,488,17-Dec-19,25200
Sky Bank,505,16-Dec-19,300
Sky Bank,528,30-Dec-19,300
Sky Bank,536,13-Oct-19,900
Sky Bank,546,23-Nov-19,1100
Sky Bank,561,12-Dec-19,400
nanital BANK,2051,01-Dec-22,74952.8
nanital BANK,2064,01-Dec-22,22208.2
nanital BANK,2082,01-Dec-22,27230.9
nanital BANK,2133,02-Dec-22,15018.4
nanital BANK,2137,01-Dec-22,39162.2
nanital BANK,2144,02-Dec-22,20936.7
nanital BANK,2155,02-Dec-22,14161
nanital BANK,2186,02-Dec-22,25964.3
nanital BANK,2224,02-Dec-22,53939.6
nanital BANK,2234,19-Dec-22,30296.9
nanital BANK,2258,02-Dec-22,37417.7
nanital BANK,2264,04-Dec-22,32954
nanital BANK,2279,04-Dec-22,39402.5
nanital BANK,2300,07-Jun-22,9900
nanital BANK,2338,02-Dec-22,65433.6
nanital BANK,2341,01-Dec-22,20155.5
nanital BANK,2350,02-Dec-22,37801.2
nanital BANK,2367,19-Dec-22,57462.3
nanital BANK,2378,01-Dec-22,39664.4
nanital BANK,2402,01-Dec-22,42532.7
nanital BANK,2406,01-Dec-22,29107.4
nanital BANK,2423,02-Dec-22,19694.6
nanital BANK,2439,01-Dec-22,16779.7
nanital BANK,2449,28-Nov-22,55718.3
nanital BANK,2480,01-Dec-22,56300.7
nanital BANK,2492,01-Dec-22,12975.7
nanital BANK,2526,04-Dec-22,14854.2
nanital BANK,2537,01-Dec-22,45231.2
nanital BANK,2551,01-Dec-22,45236.4
nanital BANK,2566,27-Nov-22,6007.1
nanital BANK,2567,01-Dec-22,22593.3
nanital BANK,2577,02-Dec-22,20834
nanital BANK,2601,14-Nov-22,20100
nanital BANK,2612,04-Dec-22,32103.5
nanital BANK,2618,02-Dec-22,26697.8
nanital BANK,2685,04-Dec-22,24386.5
nanital BANK,2691,12-Sep-22,12197.9
nanital BANK,2698,12-Nov-22,19473.3
nanital BANK,2703,04-Dec-22,19252.7
nanital BANK,2728,02-Dec-22,66506.4
nanital BANK,2777,15-Nov-22,26600
nanital BANK,2793,02-Dec-22,22422.8
nanital BANK,2852,19-Nov-22,27200
nanital BANK,2859,01-Dec-22,68715.7
nanital BANK,2883,02-Dec-22,16254
nanital BANK,2900,09-May-22,11762.4
nanital BANK,2932,04-Dec-22,25399.2
nanital BANK,2980,02-Dec-22,15744.9
nanital BANK,2981,02-Dec-22,12592.3
nanital BANK,3003,02-Dec-22,103815.2
nanital BANK,3005,02-Dec-22,30911.7
nanital BANK,3046,04-Dec-22,12210.4
nanital BANK,3048,19-Dec-22,49768.1
nanital BANK,3056,19-Dec-22,32856.3
nanital BANK,3064,19-Dec-22,55907.4
nanital BANK,3080,02-Dec-22,21919.2
nanital BANK,3092,04-Dec-22,14721
nanital BANK,3117,04-Dec-22,18046.1
nanital BANK,3126,19-Dec-22,22398.8
nanital BANK,3139,04-Dec-22,15250.2
nanital BANK,3177,02-Dec-22,35922.2
nanital BANK,3229,02-Dec-22,27468.4
nanital BANK,3253,01-Dec-22,114372.9
nanital BANK,3263,22-Nov-22,42960
nanital BANK,3282,19-Dec-22,17225.5
nanital BANK,3328,02-Dec-22,22503.6
nanital BANK,3334,26-Nov-22,42377.2
nanital BANK,3363,04-Dec-22,21343.1
nanital BANK,3365,02-Dec-22,22275.5
nanital BANK,3486,04-Dec-22,44604.8
nanital BANK,3512,27-Nov-22,14249.9
nanital BANK,3566,19-Dec-22,31736.1
nanital BANK,3631,02-Dec-22,51352.7
nanital BANK,3635,01-Dec-22,14503.1
nanital BANK,3643,01-Dec-22,31800
nanital BANK,3668,02-Nov-22,19500
nanital BANK,3686,02-Dec-22,16976.6
nanital BANK,3712,01-Dec-22,15090.6
nanital BANK,3715,22-Nov-22,13300
nanital BANK,3718,01-Dec-22,39075.5
nanital BANK,3726,01-Dec-22,14608.8
nanital BANK,3730,02-Dec-22,57987.7
nanital BANK,3779,19-Dec-22,59783.7
nanital BANK,3787,19-Dec-22,81497.4
nanital BANK,3789,19-Dec-22,44784
nanital BANK,3791,19-Dec-22,60146.1
nanital BANK,3797,11-Nov-22,32118.6
nanital BANK,3802,04-Dec-22,15007.3
nanital BANK,3812,02-Dec-22,43279.7
nanital BANK,3839,02-Dec-22,40596.6
nanital BANK,3854,04-Dec-22,26605.3
nanital BANK,3888,31-Jan-22,10501.3
nanital BANK,3904,01-Dec-22,22019.7
nanital BANK,3920,04-Dec-22,19885.9
nanital BANK,3937,02-Dec-22,26039.2
nanital BANK,3941,04-Dec-22,19129.6
nanital BANK,3945,21-Nov-22,33745.8
nanital BANK,3960,01-Dec-22,23721.1
nanital BANK,3984,04-Dec-22,14560.4
nanital BANK,3994,01-Dec-22,53779.9
nanital BANK,4337,04-Dec-22,74452.2
nanital BANK,4456,04-Dec-22,78956
nanital BANK,4471,04-Dec-22,22952.8
nanital BANK,4519,14-Nov-22,57589.9
nanital BANK,4534,09-Nov-22,31649.9
nanital BANK,4538,17-Nov-22,24354.1
nanital BANK,4580,04-Dec-22,99394.9
nanital BANK,4616,02-Dec-22,163270.3
nanital BANK,4784,01-Dec-22,41011.9
nanital BANK,5001,04-Dec-22,25223.8
nanital BANK,5385,01-Dec-22,24904.9
nanital BANK,5423,02-Dec-22,27082
nanital BANK,5477,01-Dec-22,79525.2
nanital BANK,5891,19-Dec-22,114092
nanital BANK,6511,04-Dec-22,9496.5
nanital BANK,7136,02-Dec-22,29553.3
nanital BANK,7203,25-Nov-22,-9719
nanital BANK,7614,19-Dec-22,62788.6
nanital BANK,7636,02-Dec-22,31852.8
nanital BANK,7745,19-Dec-22,25398.7
nanital BANK,7753,19-Dec-22,34252
nanital BANK,7795,01-Dec-22,79104.3
nanital BANK,7815,04-Dec-22,24552.3
nanital BANK,8261,02-Dec-22,40379.5
nanital BANK,8972,19-Dec-22,29364.6
nanital BANK,8998,04-Dec-22,-10546.5
nanital BANK,9424,01-Dec-22,21581.2
nanital BANK,10036,16-Nov-22,-14419.2
nanital BANK,10063,02-Dec-22,44376.7
nanital BANK,10884,01-Dec-22,68639.4
nanital BANK,10973,04-Dec-22,31521.8
nanital BANK,11362,19-Dec-22,38367.8
nanital BANK,11382,02-Dec-22,41114.4
nanital BANK,20,01-Dec-22,16618.4
nanital BANK,64,01-Dec-22,21730.1
nanital BANK,79,19-Dec-22,24286
nanital BANK,90,19-Dec-22,27870.4
nanital BANK,96,19-Dec-22,91988.3
nanital BANK,108,19-Dec-22,60420.2
nanital BANK,122,19-Dec-22,57562.2
nanital BANK,138,02-Dec-22,21200
nanital BANK,141,01-Dec-22,26188.8
nanital BANK,156,19-Dec-22,16249.1
nanital BANK,160,19-Dec-22,48645.1
nanital BANK,164,02-Dec-22,32852.3
nanital BANK,170,19-Dec-22,57083.4
nanital BANK,178,04-Dec-22,17014.8
nanital BANK,179,01-Dec-22,57714.2
nanital BANK,182,16-Jan-22,10000
nanital BANK,236,01-Dec-22,13000
nanital BANK,259,01-Dec-22,16485.8
nanital BANK,262,12-Nov-22,22600
nanital BANK,308,29-Nov-22,40581.1
nanital BANK,343,01-Dec-22,17128.5
nanital BANK,350,02-Dec-22,20597
nanital BANK,406,04-Dec-22,14071.9
nanital BANK,410,04-Dec-22,17263.2
nanital BANK,423,02-Dec-22,21147
nanital BANK,449,01-Dec-22,13155.1
nanital BANK,450,04-Dec-22,14058.1
nanital BANK,466,04-Dec-22,60700
